"","Time","Cage","G1V","G1H","G1PL","G1B","G2V","G2H","G2PL","G2B","SPV","SPH","SPPL","SPB","Doy","Observer"
"218",15,2,18,1,"Cage","Sit",18,1,"Cage","Walk",NA,NA,"","",217,"Rob"
"219",15,13,17,5,"Cage","Sit",17,6,"Cage","Sit",2,3,"Clover","Sit",217,"Rob"
"220",15,11,12,3,"Cage","Walk",18,3,"Cage","Sit",3,5,"Grass","Sit",217,"Rob"
"221",15,6,17,0,"Cage","Sit",7,3,"Herb","Sit",17,2,"Cage","Sit",217,"Rob"
"222",15,14,16,5,"Cage","Sit",10,3,"GR","Sit",17,3,"Cage","Sit",217,"Rob"
"223",15,9,12,4,"Cage","Walk",18,4,"Cage","Sit",17,1,"Cage","Sit",217,"Rob"
"224",15,8,18,4,"Cage","Sit",18,4,"Cage","Walk",17,3,"Cage","Sit",217,"Rob"
"225",15,7,17,0,"Cage","Sit",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"226",15.5,12,17,3,"Cage","Walk",8,3,"GR","Sit",NA,NA,"","",217,"Rob"
"227",15.5,15,18,5,"Cage","Walk",9,3,"GR","Eat",NA,NA,"","",217,"Rob"
"228",15.5,3,18,1,"Cage","Walk",16,2,"Cage","Sit",NA,NA,"","",217,"Rob"
"229",15.5,10,15,2,"Cage","Sit",18,1,"Cage","Sit",NA,NA,"","",217,"Rob"
"230",15.5,1,17,0,"Cage","Sit",18,1,"Cage","Sit",NA,NA,"","",217,"Rob"
"231",15.5,4,17,0,"Cage","Sit",18,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"232",15.5,2,17,1,"Cage","Sit",18,1,"Cage","Sit",NA,NA,"","",217,"Rob"
"233",15.5,5,18,5,"Cage","Sit",18,5,"Cage","Sit",NA,NA,"","",217,"Rob"
"234",15.5,13,18,2,"Cage","Sit",17,5,"Cage","Sit",2,3,"Clover","Sit",217,"Rob"
"235",15.5,11,18,3,"Cage","Sit",17,1,"Cage","Walk",3,5,"Grass","Sit",217,"Rob"
"236",15.5,6,17,0,"Cage","Sit",7,3,"Herb","Sit",17,2,"Cage","Sit",217,"Rob"
"237",15.5,9,18,5,"Cage","Walk",13,6,"Cage","Sit",17,1,"Cage","Sit",217,"Rob"
"238",15.5,8,18,4,"Cage","Sit",16,5,"QAL","Eat",17,3,"Cage","Sit",217,"Rob"
"239",15.5,14,12,3,"GR","Sit",18,5,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"240",15.5,7,17,2,"Cage","Sit",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"241",16,10,15,2,"Cage","Sit",3,2,"Grass","Sit",NA,NA,"","",217,"Rob"
"242",16,12,11,2,"Cage","Sit",7,2,"Cage","Sit",NA,NA,"","",217,"Rob"
"243",16,15,11,3,"GR","Eat",10,3,"GR","Eat",NA,NA,"","",217,"Rob"
"244",16,2,18,1,"Cage","Sit",11,6,"Cage","Sit",NA,NA,"","",217,"Rob"
"245",16,5,18,4,"Cage","Sit",17,5,"Cage","Sit",NA,NA,"","",217,"Rob"
"246",16,4,6,3,"Cage","Walk",18,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"247",16,1,17,0,"Cage","Sit",18,1,"Cage","Sit",NA,NA,"","",217,"Rob"
"248",16,3,18,1,"Cage","Sit",18,5,"Cage","Walk",NA,NA,"","",217,"Rob"
"249",16,13,18,5,"Cage","Walk",18,5,"Cage","Sit",2,3,"Clover","Sit",217,"Rob"
"250",16,11,18,3,"Cage","Sit",10,3,"Cage","Sit",3,5,"Grass","Sit",217,"Rob"
"251",16,14,12,3,"GR","Sit",NA,NA,"","",17,3,"Cage","Sit",217,"Rob"
"252",16,6,17,0,"Cage","Sit",7,3,"Herb","Sit",17,2,"Cage","Sit",217,"Rob"
"253",16,8,18,3,"Cage","Sit",16,5,"QAL","Eat",17,3,"Cage","Sit",217,"Rob"
"254",16,9,18,3,"Cage","Walk",17,6,"Cage","Sit",17,1,"Cage","Sit",217,"Rob"
"255",16,7,17,4,"Cage","Walk",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"256",16.5,10,12,2,"GR","Eat",4,1,"Grass","Sit",NA,NA,"","",217,"Rob"
"257",16.5,3,17,1,"Cage","Walk",4,4,"Grass","Sit",NA,NA,"","",217,"Rob"
"258",16.5,15,10,3,"GR","Sit",6,3,"GR","Sit",NA,NA,"","",217,"Rob"
"259",16.5,4,17,1,"Cage","Sit",6,4,"Cage","Sit",NA,NA,"","",217,"Rob"
"260",16.5,12,8,3,"GR","Sit",11,3,"GR","Sit",NA,NA,"","",217,"Rob"
"261",16.5,2,18,1,"Cage","Sit",12,5,"Cage","Sit",NA,NA,"","",217,"Rob"
"262",16.5,1,17,0,"Cage","Sit",18,2,"Cage","Sit",NA,NA,"","",217,"Rob"
"263",16.5,5,18,4,"Cage","Sit",18,6,"Cage","Sit",NA,NA,"","",217,"Rob"
"264",16.5,13,17,5,"Cage","Sit",8,3,"GR","Eat",2,3,"Clover","Sit",217,"Rob"
"265",16.5,11,18,3,"Cage","Sit",6,3,"Cage","Sit",3,5,"Grass","Sit",217,"Rob"
"266",16.5,6,17,0,"Cage","Sit",7,3,"Herb","Sit",17,2,"Cage","Sit",217,"Rob"
"267",16.5,14,14,4,"Cage","Sit",13,3,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"268",16.5,9,14,1,"GR","Eat",17,6,"Cage","Walk",17,1,"Cage","Sit",217,"Rob"
"269",16.5,8,18,3,"Cage","Sit",18,1,"Cage","Walk",17,3,"Cage","Sit",217,"Rob"
"270",16.5,7,7,4,"Grass","Eat",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"271",17,10,12,3,"GR","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"272",17,4,17,0,"Cage","Sit",3,4,"Grass","Hop",NA,NA,"","",217,"Rob"
"273",17,12,11,3,"GR","Sit",8,3,"GR","Sit",NA,NA,"","",217,"Rob"
"274",17,15,9,3,"GR","Walk",10,3,"GR","Sit",NA,NA,"","",217,"Rob"
"275",17,2,18,1,"Cage","Sit",12,5,"GR","Eat",NA,NA,"","",217,"Rob"
"276",17,3,18,4,"Cage","Sit",14,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"277",17,5,17,5,"Cage","Sit",18,6,"Cage","Sit",NA,NA,"","",217,"Rob"
"278",17,1,17,0,"Cage","Sit",18,1,"Cage","Sit",NA,NA,"","",217,"Rob"
"279",17,13,17,5,"Cage","Sit",7,3,"GR","Sit",2,3,"Clover","Sit",217,"Rob"
"280",17,11,18,3,"Cage","Sit",7,2,"Cage","Sit",2,5,"Grass","Sit",217,"Rob"
"281",17,9,14,2,"GR","Sit",NA,NA,"","",17,1,"Cage","Sit",217,"Rob"
"282",17,14,14,4,"Cage","Sit",13,3,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"283",17,6,7,3,"Herb","Sit",17,0,"Cage","Sit",17,2,"Cage","Sit",217,"Rob"
"284",17,8,17,6,"Cage","Sit",18,4,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"285",17,7,6,4,"Grass","Eat",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"286",17.5,10,12,2,"GR","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"287",17.5,1,17,1,"Cage","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"288",17.5,4,9,4,"GR","Eat",4,2,"Cage","Hop",NA,NA,"","",217,"Rob"
"289",17.5,3,16,1,"Cage","Sit",5,2,"GR","Sit",NA,NA,"","",217,"Rob"
"290",17.5,12,11,3,"GR","Sit",8,3,"GR","Sit",NA,NA,"","",217,"Rob"
"291",17.5,15,9,3,"GR","Sit",10,3,"GR","Sit",NA,NA,"","",217,"Rob"
"292",17.5,5,18,5,"Cage","Sit",18,6,"Cage","Sit",NA,NA,"","",217,"Rob"
"293",17.5,2,18,1,"Cage","Sit",18,2,"Cage","Sit",NA,NA,"","",217,"Rob"
"294",17.5,13,17,5,"Cage","Sit",7,2,"GR","Sit",2,3,"Clover","Sit",217,"Rob"
"295",17.5,11,18,3,"Cage","Sit",4,3,"Herb","Hop",3,5,"Grass","Sit",217,"Rob"
"296",17.5,6,17,0,"Cage","Sit",7,3,"Herb","Sit",17,2,"Cage","Sit",217,"Rob"
"297",17.5,14,12,2,"GR","Eat",12,3,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"298",17.5,9,6,6,"Cage","Sit",13,2,"GR","Sit",17,1,"Cage","Sit",217,"Rob"
"299",17.5,8,17,6,"Cage","Sit",18,5,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"300",17.5,7,6,4,"Cage","Sit",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"301",18,10,12,2,"GR","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"302",18,4,9,3,"GR","Sit",4,4,"GR","Eat",NA,NA,"","",217,"Rob"
"303",18,3,11,3,"GR","Eat",8,2,"GR","Eat",NA,NA,"","",217,"Rob"
"304",18,12,11,3,"GR","Sit",8,3,"GR","Sit",NA,NA,"","",217,"Rob"
"305",18,5,18,5,"Cage","Sit",8,4,"Grass","Eat",NA,NA,"","",217,"Rob"
"306",18,15,9,3,"GR","Sit",9,3,"GR","Sit",NA,NA,"","",217,"Rob"
"307",18,1,17,0,"Cage","Sit",17,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"308",18,2,18,1,"Cage","Sit",17,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"309",18,13,17,5,"Cage","Sit",7,2,"GR","Sit",2,3,"Clover","Sit",217,"Rob"
"310",18,11,18,3,"Cage","Sit",3,3,"Herb","Sit",3,5,"Grass","Sit",217,"Rob"
"311",18,9,13,2,"GR","Sit",NA,NA,"","",17,1,"Cage","Sit",217,"Rob"
"312",18,6,17,0,"Cage","Sit",7,3,"Herb","Sit",17,2,"Cage","Sit",217,"Rob"
"313",18,14,11,2,"GR","Eat",12,2,"GR","Eat",17,3,"Cage","Sit",217,"Rob"
"314",18,8,17,6,"Cage","Sit",18,5,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"315",18,7,6,4,"Cage","Sit",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"316",18.5,10,12,2,"GR","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"317",18.5,4,8,4,"GR","Sit",5,4,"Cage","Sit",NA,NA,"","",217,"Rob"
"318",18.5,5,17,1,"Cage","Sit",7,2,"GR","Sit",NA,NA,"","",217,"Rob"
"319",18.5,3,11,2,"Cage","Sit",8,2,"GR","Sit",NA,NA,"","",217,"Rob"
"320",18.5,12,11,3,"GR","Sit",8,3,"GR","Sit",NA,NA,"","",217,"Rob"
"321",18.5,15,9,3,"GR","Sit",9,3,"GR","Sit",NA,NA,"","",217,"Rob"
"322",18.5,1,17,0,"Cage","Sit",17,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"323",18.5,2,18,1,"Cage","Sit",18,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"324",18.5,13,17,5,"Cage","Sit",7,3,"Grass","Eat",2,3,"Clover","Sit",217,"Rob"
"325",18.5,11,3,3,"Grass","Sit",18,3,"Cage","Sit",3,5,"Grass","Sit",217,"Rob"
"326",18.5,9,13,2,"GR","Sit",NA,NA,"","",17,1,"Cage","Sit",217,"Rob"
"327",18.5,6,17,0,"Cage","Sit",7,3,"GR","Eat",17,3,"Cage","Sit",217,"Rob"
"328",18.5,14,10,2,"GR","Sit",13,2,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"329",18.5,8,17,6,"Cage","Sit",17,4,"Cage","Walk",17,3,"Cage","Sit",217,"Rob"
"330",18.5,7,7,4,"Cage","Sit",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"331",19,10,12,2,"GR","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"332",19,1,17,0,"Cage","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"333",19,4,6,4,"GR","Sit",3,3,"Herb","Eat",NA,NA,"","",217,"Rob"
"334",19,3,10,3,"GR","Sit",8,2,"GR","Sit",NA,NA,"","",217,"Rob"
"335",19,5,15,2,"Cage","Sit",8,2,"Cage","Sit",NA,NA,"","",217,"Rob"
"336",19,15,10,3,"GR","Sit",9,3,"GR","Sit",NA,NA,"","",217,"Rob"
"337",19,12,8,3,"GR","Sit",11,3,"GR","Sit",NA,NA,"","",217,"Rob"
"338",19,2,18,1,"Cage","Sit",18,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"339",19,13,17,5,"Cage","Sit",4,4,"Herb","Sit",2,2,"Clover","Sit",217,"Rob"
"340",19,11,18,3,"Cage","Sit",NA,NA,"","",3,5,"Grass","Sit",217,"Rob"
"341",19,9,13,2,"GR","Sit",NA,NA,"","",17,1,"Cage","Sit",217,"Rob"
"342",19,14,13,2,"Cage","Sit",10,2,"GR","Sit",17,3,"Cage","Sit",217,"Rob"
"343",19,6,17,0,"Cage","Sit",11,3,"GR","Sit",17,2,"Cage","Sit",217,"Rob"
"344",19,8,18,3,"Cage","Sit",17,6,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"345",19,7,6,4,"Cage","Sit",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"346",19.5,5,8,2,"GR","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"347",19.5,10,12,2,"GR","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"348",19.5,1,17,0,"Cage","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"349",19.5,2,18,1,"Cage","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"350",19.5,4,6,4,"GR","Eat",4,4,"GR","Sit",NA,NA,"","",217,"Rob"
"351",19.5,15,9,3,"GR","Eat",7,3,"GR","Eat",NA,NA,"","",217,"Rob"
"352",19.5,3,10,3,"GR","Sit",8,2,"GR","Eat",NA,NA,"","",217,"Rob"
"353",19.5,12,8,3,"GR","Eat",10,3,"GR","Eat",NA,NA,"","",217,"Rob"
"354",19.5,13,17,5,"Cage","Sit",5,4,"Cage","Sit",2,3,"Cage","Sit",217,"Rob"
"355",19.5,11,18,3,"Cage","Sit",NA,NA,"","",3,5,"Grass","Sit",217,"Rob"
"356",19.5,9,13,2,"GR","Eat",NA,NA,"","",17,1,"Cage","Sit",217,"Rob"
"357",19.5,6,17,0,"Cage","Sit",7,3,"GR","Sit",17,2,"Cage","Sit",217,"Rob"
"358",19.5,14,10,2,"GR","Sit",13,2,"GR","Eat",17,3,"Cage","Sit",217,"Rob"
"359",19.5,8,17,5,"Cage","Sit",18,4,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"360",19.5,7,6,4,"Cage","Sit",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"361",20,12,NA,NA,"","",NA,NA,"","",NA,NA,"","",217,"Rob"
"362",20,10,12,2,"GR","Sit",NA,NA,"","",NA,NA,"","",217,"Rob"
"363",20,4,7,4,"GR","Eat",7,4,"GR","Sit",NA,NA,"","",217,"Rob"
"364",20,15,10,3,"GR","Sit",7,2,"GR","Eat",NA,NA,"","",217,"Rob"
"365",20,3,10,3,"GR","Walk",9,2,"GR","Eat",NA,NA,"","",217,"Rob"
"366",20,5,8,2,"GR","Sit",11,3,"Cage","Hop",NA,NA,"","",217,"Rob"
"367",20,11,18,3,"Cage","Sit",11,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"368",20,2,18,1,"Cage","Sit",11,5,"GR","Sit",NA,NA,"","",217,"Rob"
"369",20,1,17,0,"Cage","Sit",17,0,"Cage","Sit",NA,NA,"","",217,"Rob"
"370",20,13,17,5,"Cage","Sit",NA,NA,"","",2,3,"Clover","Sit",217,"Rob"
"371",20,9,14,2,"GR","Sit",NA,NA,"","",17,1,"Cage","Sit",217,"Rob"
"372",20,6,17,0,"Cage","Sit",NA,NA,"","",17,0,"Cage","Sit",217,"Rob"
"373",20,14,13,2,"GR","Eat",9,2,"GR","Sit",17,3,"Cage","Sit",217,"Rob"
"374",20,8,18,3,"Cage","Sit",17,5,"Cage","Sit",17,3,"Cage","Sit",217,"Rob"
"375",20,7,6,5,"Grass","Eat",NA,NA,"","",18,0,"Cage","Sit",217,"Rob"
"751",8,7,NA,NA,"","",NA,NA,"","",NA,NA,"","",218,"Rob"
"752",8,14,9,2,"Cage","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"753",8,10,11,2,"GR","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"754",8,5,17,3,"Cage","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"755",8,11,17,3,"Cage","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"756",8,4,18,0,"Cage","Sit",4,4,"GR","Sit",NA,NA,"","",218,"Rob"
"757",8,2,18,0,"Cage","Sit",5,6,"Cage","Sit",NA,NA,"","",218,"Rob"
"758",8,15,9,3,"GR","Sit",7,3,"GR","Sit",NA,NA,"","",218,"Rob"
"759",8,13,17,1,"Cage","Sit",8,0,"Grass","Sit",NA,NA,"","",218,"Rob"
"760",8,12,11,3,"GR","Sit",16,3,"Cage","Walk",NA,NA,"","",218,"Rob"
"761",8,3,16,0,"Cage","Sit",18,0,"Cage","Walk",NA,NA,"","",218,"Rob"
"762",8,1,17,0,"Cage","Sit",18,1,"Cage","Sit",NA,NA,"","",218,"Rob"
"763",8,6,6,3,"GR","Sit",NA,NA,"","",17,6,"Cage","Sit",218,"Rob"
"764",8,9,16,2,"GR","Eat",NA,NA,"","",17,1,"Cage","Sit",218,"Rob"
"765",8,8,15,2,"Cage","Sit",10,2,"QAL","Walk",17,1,"Cage","Sit",218,"Rob"
"766",8.5,7,11,2,"Cage","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"767",8.5,11,16,5,"Cage","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"768",8.5,15,17,6,"Cage","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"769",8.5,2,18,2,"Cage","Walk",3,3,"Cage","Walk",NA,NA,"","",218,"Rob"
"770",8.5,3,17,6,"Cage","Sit",4,1,"Herb","Sit",NA,NA,"","",218,"Rob"
"771",8.5,10,11,2,"GR","Sit",6,0,"Cage","Sit",NA,NA,"","",218,"Rob"
"772",8.5,5,10,3,"Cage","Sit",9,2,"GR","Sit",NA,NA,"","",218,"Rob"
"773",8.5,13,17,5,"Cage","Sit",10,0,"Cage","Sit",NA,NA,"","",218,"Rob"
"774",8.5,12,18,0,"Cage","Sit",10,3,"GR","Sit",NA,NA,"","",218,"Rob"
"775",8.5,14,9,2,"Grass","Sit",12,6,"Cage","Sit",NA,NA,"","",218,"Rob"
"776",8.5,1,17,1,"Cage","Walk",17,3,"Cage","Sit",NA,NA,"","",218,"Rob"
"777",8.5,4,4,2,"Cage","Sit",18,0,"Cage","Walk",NA,NA,"","",218,"Rob"
"778",8.5,6,NA,NA,"","",NA,NA,"","",17,6,"Cage","Sit",218,"Rob"
"779",8.5,9,15,2,"GR","Sit",NA,NA,"","",17,1,"Cage","Sit",218,"Rob"
"780",8.5,8,12,1,"Cage","Walk",12,2,"QAL","Walk",17,1,"Cage","Sit",218,"Rob"
"781",9,7,NA,NA,"","",NA,NA,"","",NA,NA,"","",218,"Rob"
"782",9,5,7,1,"Grass","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"783",9,11,17,2,"Cage","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"784",9,4,8,6,"Cage","Hop",3,3,"Cage","Sit",NA,NA,"","",218,"Rob"
"785",9,3,15,1,"Cage","Sit",5,4,"Grass","Eat",NA,NA,"","",218,"Rob"
"786",9,15,17,5,"Cage","Walk",7,3,"GR","Sit",NA,NA,"","",218,"Rob"
"787",9,14,17,6,"Cage","Sit",8,3,"Grass","Sit",NA,NA,"","",218,"Rob"
"788",9,2,17,0,"Cage","Sit",8,5,"Cage","Walk",NA,NA,"","",218,"Rob"
"789",9,10,17,0,"Cage","Sit",12,3,"GR","Sit",NA,NA,"","",218,"Rob"
"790",9,13,18,5,"Cage","Sit",16,4,"Cage","Sit",NA,NA,"","",218,"Rob"
"791",9,1,18,1,"Cage","Walk",17,0,"Cage","Sit",NA,NA,"","",218,"Rob"
"792",9,12,18,3,"Cage","Sit",10,3,"GR","Sit",3,0,"Cage","Sit",218,"Rob"
"793",9,6,2,2,"Cage","Sit",NA,NA,"","",17,6,"Cage","Sit",218,"Rob"
"794",9,9,14,2,"Cage","Sit",NA,NA,"","",17,1,"Cage","Sit",218,"Rob"
"795",9,8,17,4,"Cage","Walk",13,3,"Cage","Walk",17,0,"Cage","Sit",218,"Rob"
"796",9.5,1,NA,NA,"","",NA,NA,"","",NA,NA,"","",218,"Rob"
"797",9.5,3,NA,NA,"","",NA,NA,"","",NA,NA,"","",218,"Rob"
"798",9.5,4,NA,NA,"","",NA,NA,"","",NA,NA,"","",218,"Rob"
"799",9.5,2,NA,NA,"","",NA,NA,"","",NA,NA,"","",218,"Rob"
"800",9.5,7,7,3,"Grass","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"801",9.5,5,17,2,"Cage","Walk",5,3,"Grass","Sit",NA,NA,"","",218,"Rob"
"802",9.5,14,18,4,"Cage","Sit",10,3,"Cage","Sit",NA,NA,"","",218,"Rob"
"803",9.5,10,18,1,"Cage","Sit",15,2,"Cage","Sit",NA,NA,"","",218,"Rob"
"804",9.5,11,17,4,"Cage","Sit",5,0,"Cage","Sit",2,5,"Grass","Sit",218,"Rob"
"805",9.5,13,18,5,"Cage","Sit",18,5,"Cage","Sit",2,3,"Grass","Sit",218,"Rob"
"806",9.5,12,18,0,"Cage","Sit",8,4,"Cage","Sit",3,0,"Herb","Sit",218,"Rob"
"807",9.5,15,17,1,"Cage","Walk",9,3,"Cage","Sit",3,2,"Grass","Sit",218,"Rob"
"808",9.5,6,2,2,"Cage","Sit",NA,NA,"","",17,5,"Cage","Sit",218,"Rob"
"809",9.5,9,16,1,"Cage","Sit",NA,NA,"","",17,1,"Cage","Attack",218,"Rob"
"810",9.5,8,16,5,"QAL","Eat",18,5,"Cage","Walk",17,0,"Cage","Sit",218,"Rob"
"811",10,1,2,0,"Grass","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"812",10,7,5,4,"Grass","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
"813",10,14,18,0,"Cage","Walk",NA,NA,"","",NA,NA,"","",218,"Rob"
"814",10,2,18,1,"Cage","Sit",NA,NA,"","",NA,NA,"","",218,"Rob"
